"team","week","group","first.seen","last.seen","status","time.diff","fix.avail","escaped"
"2","27","Test Team 5",2020-07-06,2021-01-01,0,179,2021-01-01,0
"2","27","Test Team 5",2020-07-07,2021-01-01,0,178,2019-10-21,1
"2","27","Test Team 5",2020-07-06,2020-07-28,1,22,2020-07-20,0
"2","27","Test Team 5",2020-07-07,2020-07-07,1,0,2019-09-22,1
"3","27","Test Team 5",2020-07-08,2021-01-01,0,177,2019-09-13,1
"3","27","Test Team 5",2020-07-09,2021-01-01,0,176,2021-01-01,0
"3","27","Test Team 5",2020-07-06,2021-01-01,0,179,2020-11-23,0
"3","27","Test Team 5",2020-07-10,2021-01-01,0,175,2021-01-01,0
"3","27","Test Team 5",2020-07-11,2021-01-01,0,174,2021-01-01,0
"3","27","Test Team 5",2020-07-06,2021-01-01,0,179,2021-01-01,0
"3","27","Test Team 5",2020-07-07,2020-10-03,1,88,2020-08-19,0
"3","27","Test Team 5",2020-07-08,2020-08-25,1,48,2020-07-08,0
"3","27","Test Team 5",2020-07-06,2021-01-01,0,179,2019-12-07,1
"3","27","Test Team 5",2020-07-08,2020-08-10,1,33,2020-06-12,1
"3","27","Test Team 5",2020-07-06,2021-01-01,0,179,2019-07-21,1
"4","27","Test Team 5",2020-07-05,2021-01-01,0,180,2020-01-18,1
"4","27","Test Team 5",2020-07-05,2020-07-26,1,21,2020-06-20,1
"4","27","Test Team 5",2020-07-10,2020-08-24,1,45,2019-03-04,1
"4","27","Test Team 5",2020-07-08,2021-01-01,0,177,2019-08-28,1
"4","27","Test Team 5",2020-07-11,2021-01-01,0,174,2020-07-10,1
"4","27","Test Team 5",2020-07-10,2020-09-25,1,77,2019-10-19,1
"4","27","Test Team 5",2020-07-11,2020-07-24,1,13,2020-07-18,0
"4","27","Test Team 5",2020-07-08,2021-01-01,0,177,2020-10-13,0
"4","27","Test Team 5",2020-07-08,2020-08-19,1,42,2020-06-07,1
"4","27","Test Team 5",2020-07-08,2020-07-09,1,1,2020-06-09,1
"4","27","Test Team 5",2020-07-08,2021-01-01,0,177,2019-11-24,1
"4","27","Test Team 5",2020-07-11,2021-01-01,0,174,2020-08-22,0
"4","27","Test Team 5",2020-07-09,2021-01-01,0,176,2021-01-01,0
"4","27","Test Team 5",2020-07-10,2021-01-01,0,175,2021-01-01,0
"4","27","Test Team 5",2020-07-06,2020-08-20,1,45,2019-12-03,1
"4","27","Test Team 5",2020-07-09,2021-01-01,0,176,2020-05-31,1
"5","27","Test Team 5",2020-07-11,2020-08-23,1,43,2020-08-01,0
"5","27","Test Team 5",2020-07-09,2020-07-19,1,10,2020-07-15,0
"6","27","Test Team 5",2020-07-11,2021-01-01,0,174,2021-01-01,0
"6","27","Test Team 5",2020-07-11,2020-08-30,1,50,2020-08-18,0
"6","27","Test Team 5",2020-07-05,2020-07-16,1,11,2019-05-15,1
"6","27","Test Team 5",2020-07-06,2021-01-01,0,179,2020-08-12,0
"6","27","Test Team 5",2020-07-10,2021-01-01,0,175,2019-06-27,1
"6","27","Test Team 5",2020-07-07,2021-01-01,0,178,2020-02-24,1
"6","27","Test Team 5",2020-07-09,2021-01-01,0,176,2020-09-14,0
"6","27","Test Team 5",2020-07-10,2021-01-01,0,175,2020-02-20,1
"7","27","Test Team 5",2020-07-10,2021-01-01,0,175,2019-10-26,1
"7","27","Test Team 5",2020-07-08,2020-07-27,1,19,2020-07-15,0
"8","27","Test Team 5",2020-07-07,2021-01-01,0,178,2019-07-25,1
"8","27","Test Team 5",2020-07-09,2021-01-01,0,176,2019-11-07,1
"8","27","Test Team 5",2020-07-09,2021-01-01,0,176,2021-01-01,0
"8","27","Test Team 5",2020-07-10,2020-07-30,1,20,2020-07-14,0
"8","27","Test Team 5",2020-07-05,2021-01-01,0,180,2021-01-01,0
"8","27","Test Team 5",2020-07-06,2021-01-01,0,179,2020-11-22,0
"8","27","Test Team 5",2020-07-08,2020-07-21,1,13,2020-07-09,0
"8","27","Test Team 5",2020-07-11,2021-01-01,0,174,2020-06-15,1
"8","27","Test Team 5",2020-07-08,2021-01-01,0,177,2021-01-01,0
"8","27","Test Team 5",2020-07-08,2021-01-01,0,177,2021-01-01,0
"8","27","Test Team 5",2020-07-08,2021-01-01,0,177,2019-11-24,1
"8","27","Test Team 5",2020-07-11,2021-01-01,0,174,2019-08-16,1
"1","28","Test Team 5",2020-07-16,2021-01-01,0,169,2020-07-15,1
"1","28","Test Team 5",2020-07-16,2021-01-01,0,169,2021-01-01,0
"1","28","Test Team 5",2020-07-13,2020-07-30,1,17,2020-07-15,0
"1","28","Test Team 5",2020-07-14,2021-01-01,0,171,2021-01-01,0
"1","28","Test Team 5",2020-07-12,2021-01-01,0,173,2020-06-30,1
"1","28","Test Team 5",2020-07-18,2020-07-18,1,0,2019-02-25,1
"1","28","Test Team 5",2020-07-14,2021-01-01,0,171,2019-10-03,1
"1","28","Test Team 5",2020-07-18,2021-01-01,0,167,2021-01-01,0
"1","28","Test Team 5",2020-07-12,2021-01-01,0,173,2021-01-01,0
"1","28","Test Team 5",2020-07-18,2020-07-31,1,13,2020-07-25,0
"1","28","Test Team 5",2020-07-12,2021-01-01,0,173,2020-10-25,0
"1","28","Test Team 5",2020-07-18,2021-01-01,0,167,2019-05-13,1
"1","28","Test Team 5",2020-07-12,2020-08-27,1,46,2020-08-03,0
"1","28","Test Team 5",2020-07-15,2021-01-01,0,170,2020-12-12,0
"2","28","Test Team 5",2020-07-16,2020-07-26,1,10,2020-07-19,0
"2","28","Test Team 5",2020-07-12,2021-01-01,0,173,2019-03-21,1
"2","28","Test Team 5",2020-07-16,2021-01-01,0,169,2019-03-02,1
"2","28","Test Team 5",2020-07-12,2021-01-01,0,173,2021-01-01,0
"2","28","Test Team 5",2020-07-16,2021-01-01,0,169,2019-06-14,1
"2","28","Test Team 5",2020-07-15,2021-01-01,0,170,2020-09-02,0
"2","28","Test Team 5",2020-07-18,2021-01-01,0,167,2019-02-05,1
"2","28","Test Team 5",2020-07-13,2020-08-15,1,33,2020-07-25,0
"3","28","Test Team 5",2020-07-12,2021-01-01,0,173,2019-02-28,1
"3","28","Test Team 5",2020-07-14,2021-01-01,0,171,2020-10-17,0
"3","28","Test Team 5",2020-07-15,2021-01-01,0,170,2020-05-28,1
"3","28","Test Team 5",2020-07-18,2021-01-01,0,167,2020-11-01,0
"3","28","Test Team 5",2020-07-12,2021-01-01,0,173,2021-01-01,0
"3","28","Test Team 5",2020-07-18,2021-01-01,0,167,2021-01-01,0
"3","28","Test Team 5",2020-07-13,2021-01-01,0,172,2020-12-13,0
"3","28","Test Team 5",2020-07-18,2021-01-01,0,167,2020-03-02,1
"3","28","Test Team 5",2020-07-16,2021-01-01,0,169,2021-01-01,0
"3","28","Test Team 5",2020-07-12,2021-01-01,0,173,2020-03-16,1
"3","28","Test Team 5",2020-07-16,2021-01-01,0,169,2020-08-05,0
"3","28","Test Team 5",2020-07-15,2021-01-01,0,170,2020-02-29,1
"4","28","Test Team 5",2020-07-15,2021-01-01,0,170,2019-09-28,1
"4","28","Test Team 5",2020-07-12,2020-07-13,1,1,2020-04-30,1
"4","28","Test Team 5",2020-07-16,2021-01-01,0,169,2021-01-01,0
"4","28","Test Team 5",2020-07-12,2021-01-01,0,173,2020-10-23,0
"4","28","Test Team 5",2020-07-12,2021-01-01,0,173,2021-01-01,0
"4","28","Test Team 5",2020-07-13,2021-01-01,0,172,2019-09-24,1
"4","28","Test Team 5",2020-07-15,2020-08-13,1,29,2020-07-16,0
"4","28","Test Team 5",2020-07-12,2021-01-01,0,173,2021-01-01,0
"4","28","Test Team 5",2020-07-16,2020-07-16,1,0,2019-05-08,1
"4","28","Test Team 5",2020-07-16,2021-01-01,0,169,2019-11-15,1
"5","28","Test Team 5",2020-07-16,2021-01-01,0,169,2019-08-22,1
"5","28","Test Team 5",2020-07-18,2020-08-21,1,34,2020-07-31,0
"5","28","Test Team 5",2020-07-12,2020-07-29,1,17,2020-07-21,0
"5","28","Test Team 5",2020-07-12,2021-01-01,0,173,2021-01-01,0
"5","28","Test Team 5",2020-07-18,2021-01-01,0,167,2019-06-27,1
"5","28","Test Team 5",2020-07-18,2020-08-15,1,28,2019-06-06,1
"5","28","Test Team 5",2020-07-13,2020-07-27,1,14,2020-07-27,0
"5","28","Test Team 5",2020-07-18,2021-01-01,0,167,2019-01-22,1
"5","28","Test Team 5",2020-07-16,2021-01-01,0,169,2021-01-01,0
"5","28","Test Team 5",2020-07-17,2021-01-01,0,168,2019-03-02,1
"5","28","Test Team 5",2020-07-16,2021-01-01,0,169,2021-01-01,0
"6","28","Test Team 5",2020-07-18,2021-01-01,0,167,2019-01-02,1
"6","28","Test Team 5",2020-07-15,2021-01-01,0,170,2019-08-05,1
"6","28","Test Team 5",2020-07-14,2021-01-01,0,171,2021-01-01,0
"6","28","Test Team 5",2020-07-15,2020-08-08,1,24,2020-07-19,0
"6","28","Test Team 5",2020-07-17,2021-01-01,0,168,2020-05-08,1
"6","28","Test Team 5",2020-07-12,2020-07-17,1,5,2020-07-14,0
"7","28","Test Team 5",2020-07-14,2021-01-01,0,171,2020-09-08,0
"7","28","Test Team 5",2020-07-14,2021-01-01,0,171,2019-08-12,1
"7","28","Test Team 5",2020-07-15,2021-01-01,0,170,2019-07-28,1
"7","28","Test Team 5",2020-07-17,2021-01-01,0,168,2019-01-12,1
"8","28","Test Team 5",2020-07-17,2021-01-01,0,168,2021-01-01,0
"8","28","Test Team 5",2020-07-16,2021-01-01,0,169,2021-01-01,0
"8","28","Test Team 5",2020-07-16,2021-01-01,0,169,2019-05-03,1
"8","28","Test Team 5",2020-07-12,2021-01-01,0,173,2021-01-01,0
"8","28","Test Team 5",2020-07-15,2021-01-01,0,170,2019-07-19,1
"8","28","Test Team 5",2020-07-14,2021-01-01,0,171,2019-03-04,1
"8","28","Test Team 5",2020-07-16,2021-01-01,0,169,2021-01-01,0
"8","28","Test Team 5",2020-07-13,2021-01-01,0,172,2021-01-01,0
"1","29","Test Team 5",2020-07-22,2021-01-01,0,163,2020-02-28,1
"1","29","Test Team 5",2020-07-24,2021-01-01,0,161,2020-02-10,1
"1","29","Test Team 5",2020-07-23,2021-01-01,0,162,2020-05-24,1
"1","29","Test Team 5",2020-07-24,2020-09-14,1,52,2020-09-07,0
"1","29","Test Team 5",2020-07-19,2021-01-01,0,166,2021-01-01,0
"1","29","Test Team 5",2020-07-21,2021-01-01,0,164,2019-07-20,1
"1","29","Test Team 5",2020-07-20,2020-08-10,1,21,2019-10-05,1
"1","29","Test Team 5",2020-07-22,2020-09-26,1,66,2019-06-19,1
"1","29","Test Team 5",2020-07-21,2021-01-01,0,164,2019-03-04,1
"1","29","Test Team 5",2020-07-24,2021-01-01,0,161,2020-11-16,0
"1","29","Test Team 5",2020-07-19,2021-01-01,0,166,2021-01-01,0
"1","29","Test Team 5",2020-07-23,2021-01-01,0,162,2019-01-29,1
"1","29","Test Team 5",2020-07-22,2021-01-01,0,163,2019-05-29,1
"1","29","Test Team 5",2020-07-23,2021-01-01,0,162,2020-12-14,0
"1","29","Test Team 5",2020-07-20,2020-08-21,1,32,2019-07-07,1
"1","29","Test Team 5",2020-07-19,2020-08-28,1,40,2019-11-15,1
"2","29","Test Team 5",2020-07-20,2021-01-01,0,165,2019-03-17,1
"3","29","Test Team 5",2020-07-22,2021-01-01,0,163,2021-01-01,0
"3","29","Test Team 5",2020-07-22,2021-01-01,0,163,2020-07-02,1
"3","29","Test Team 5",2020-07-25,2020-07-30,1,5,2020-07-29,0
"3","29","Test Team 5",2020-07-20,2020-09-21,1,63,2020-07-29,0
"3","29","Test Team 5",2020-07-23,2020-09-06,1,45,2019-07-09,1
"3","29","Test Team 5",2020-07-24,2020-08-30,1,37,2019-03-15,1
"3","29","Test Team 5",2020-07-22,2021-01-01,0,163,2021-01-01,0
"3","29","Test Team 5",2020-07-25,2021-01-01,0,160,2020-10-18,0
"4","29","Test Team 5",2020-07-25,2021-01-01,0,160,2020-06-07,1
"4","29","Test Team 5",2020-07-22,2021-01-01,0,163,2019-07-29,1
"4","29","Test Team 5",2020-07-23,2020-07-25,1,2,2020-07-25,0
"4","29","Test Team 5",2020-07-19,2021-01-01,0,166,2019-11-14,1
"4","29","Test Team 5",2020-07-19,2021-01-01,0,166,2020-03-17,1
"4","29","Test Team 5",2020-07-25,2021-01-01,0,160,2021-01-01,0
"4","29","Test Team 5",2020-07-25,2021-01-01,0,160,2021-01-01,0
"5","29","Test Team 5",2020-07-23,2020-09-21,1,60,2020-04-24,1
"5","29","Test Team 5",2020-07-22,2021-01-01,0,163,2019-07-30,1
"5","29","Test Team 5",2020-07-19,2021-01-01,0,166,2020-10-01,0
"5","29","Test Team 5",2020-07-20,2021-01-01,0,165,2021-01-01,0
"5","29","Test Team 5",2020-07-25,2021-01-01,0,160,2020-04-09,1
"5","29","Test Team 5",2020-07-25,2021-01-01,0,160,2019-11-04,1
"5","29","Test Team 5",2020-07-21,2021-01-01,0,164,2021-01-01,0
"5","29","Test Team 5",2020-07-19,2021-01-01,0,166,2019-10-13,1
"5","29","Test Team 5",2020-07-22,2020-07-26,1,4,2020-07-22,0
"5","29","Test Team 5",2020-07-23,2021-01-01,0,162,2019-09-20,1
"5","29","Test Team 5",2020-07-22,2021-01-01,0,163,2021-01-01,0
"5","29","Test Team 5",2020-07-25,2021-01-01,0,160,2021-01-01,0
"5","29","Test Team 5",2020-07-21,2021-01-01,0,164,2020-10-09,0
"5","29","Test Team 5",2020-07-21,2021-01-01,0,164,2020-10-21,0
"5","29","Test Team 5",2020-07-19,2021-01-01,0,166,2020-10-16,0
"5","29","Test Team 5",2020-07-21,2021-01-01,0,164,2021-01-01,0
"6","29","Test Team 5",2020-07-19,2020-08-07,1,19,2020-07-29,0
"6","29","Test Team 5",2020-07-19,2021-01-01,0,166,2021-01-01,0
"6","29","Test Team 5",2020-07-24,2020-08-17,1,24,2020-08-15,0
"6","29","Test Team 5",2020-07-22,2020-08-06,1,15,2019-11-29,1
"6","29","Test Team 5",2020-07-23,2021-01-01,0,162,2021-01-01,0
"6","29","Test Team 5",2020-07-25,2020-08-14,1,20,2019-05-06,1
"6","29","Test Team 5",2020-07-22,2020-10-20,1,90,2020-02-18,1
"6","29","Test Team 5",2020-07-22,2021-01-01,0,163,2020-09-15,0
"6","29","Test Team 5",2020-07-25,2021-01-01,0,160,2021-01-01,0
"6","29","Test Team 5",2020-07-25,2021-01-01,0,160,2019-12-04,1
"6","29","Test Team 5",2020-07-24,2021-01-01,0,161,2021-01-01,0
"6","29","Test Team 5",2020-07-22,2021-01-01,0,163,2020-12-23,0
"6","29","Test Team 5",2020-07-22,2021-01-01,0,163,2019-10-19,1
"6","29","Test Team 5",2020-07-20,2021-01-01,0,165,2019-01-08,1
"7","29","Test Team 5",2020-07-21,2021-01-01,0,164,2021-01-01,0
"7","29","Test Team 5",2020-07-24,2021-01-01,0,161,2021-01-01,0
"7","29","Test Team 5",2020-07-20,2021-01-01,0,165,2020-03-20,1
"7","29","Test Team 5",2020-07-24,2020-07-24,1,0,2019-07-14,1
"7","29","Test Team 5",2020-07-21,2021-01-01,0,164,2019-12-08,1
"7","29","Test Team 5",2020-07-24,2020-08-13,1,20,2019-06-25,1
"7","29","Test Team 5",2020-07-23,2020-07-23,1,0,2020-03-04,1
"7","29","Test Team 5",2020-07-25,2021-01-01,0,160,2020-12-02,0
"7","29","Test Team 5",2020-07-22,2021-01-01,0,163,2020-11-18,0
"7","29","Test Team 5",2020-07-22,2020-10-21,1,91,2020-03-31,1
"7","29","Test Team 5",2020-07-25,2021-01-01,0,160,2019-01-02,1
"7","29","Test Team 5",2020-07-19,2021-01-01,0,166,2019-11-03,1
"7","29","Test Team 5",2020-07-19,2020-08-24,1,36,2020-08-01,0
"7","29","Test Team 5",2020-07-20,2020-07-23,1,3,2020-07-23,0
"7","29","Test Team 5",2020-07-21,2021-01-01,0,164,2020-03-31,1
"8","29","Test Team 5",2020-07-21,2021-01-01,0,164,2020-11-26,0
"8","29","Test Team 5",2020-07-21,2021-01-01,0,164,2019-08-06,1
"8","29","Test Team 5",2020-07-22,2020-08-06,1,15,2020-08-04,0
"8","29","Test Team 5",2020-07-22,2021-01-01,0,163,2019-03-15,1
"8","29","Test Team 5",2020-07-22,2021-01-01,0,163,2020-10-15,0
"8","29","Test Team 5",2020-07-22,2021-01-01,0,163,2021-01-01,0
"8","29","Test Team 5",2020-07-23,2021-01-01,0,162,2019-11-15,1
"8","29","Test Team 5",2020-07-25,2021-01-01,0,160,2019-09-26,1
"8","29","Test Team 5",2020-07-20,2021-01-01,0,165,2020-01-22,1
"1","30","Test Team 5",2020-07-27,2021-01-01,0,158,2020-04-01,1
"1","30","Test Team 5",2020-08-01,2021-01-01,0,153,2021-01-01,0
"1","30","Test Team 5",2020-07-28,2021-01-01,0,157,2020-03-30,1
"1","30","Test Team 5",2020-07-27,2021-01-01,0,158,2019-06-02,1
"1","30","Test Team 5",2020-07-30,2021-01-01,0,155,2020-05-07,1
"1","30","Test Team 5",2020-07-29,2021-01-01,0,156,2021-01-01,0
"1","30","Test Team 5",2020-08-01,2020-09-19,1,49,2019-06-03,1
"1","30","Test Team 5",2020-07-29,2021-01-01,0,156,2021-01-01,0
"1","30","Test Team 5",2020-08-01,2021-01-01,0,153,2021-01-01,0
"2","30","Test Team 5",2020-07-26,2021-01-01,0,159,2021-01-01,0
"2","30","Test Team 5",2020-07-27,2021-01-01,0,158,2019-05-17,1
"2","30","Test Team 5",2020-07-30,2021-01-01,0,155,2019-11-08,1
"2","30","Test Team 5",2020-07-26,2021-01-01,0,159,2021-01-01,0
"2","30","Test Team 5",2020-08-01,2021-01-01,0,153,2021-01-01,0
"2","30","Test Team 5",2020-07-26,2021-01-01,0,159,2019-05-27,1
"2","30","Test Team 5",2020-07-27,2021-01-01,0,158,2020-06-24,1
"2","30","Test Team 5",2020-07-30,2021-01-01,0,155,2021-01-01,0
"2","30","Test Team 5",2020-07-27,2020-08-05,1,9,2019-07-07,1
"3","30","Test Team 5",2020-07-27,2021-01-01,0,158,2021-01-01,0
"3","30","Test Team 5",2020-08-01,2021-01-01,0,153,2020-12-26,0
"3","30","Test Team 5",2020-07-28,2021-01-01,0,157,2021-01-01,0
"3","30","Test Team 5",2020-07-29,2021-01-01,0,156,2019-02-08,1
"3","30","Test Team 5",2020-08-01,2021-01-01,0,153,2019-11-26,1
"3","30","Test Team 5",2020-07-30,2020-08-01,1,2,2020-08-01,0
"3","30","Test Team 5",2020-07-26,2020-07-27,1,1,2020-07-27,0
"3","30","Test Team 5",2020-08-01,2021-01-01,0,153,2019-08-17,1
"3","30","Test Team 5",2020-07-31,2021-01-01,0,154,2020-01-07,1
"3","30","Test Team 5",2020-07-29,2021-01-01,0,156,2020-04-15,1
"3","30","Test Team 5",2020-07-29,2020-10-17,1,80,2019-09-08,1
"4","30","Test Team 5",2020-07-28,2021-01-01,0,157,2021-01-01,0
"4","30","Test Team 5",2020-07-31,2021-01-01,0,154,2019-01-25,1
"4","30","Test Team 5",2020-07-31,2021-01-01,0,154,2020-09-24,0
"4","30","Test Team 5",2020-07-27,2021-01-01,0,158,2019-04-03,1
"4","30","Test Team 5",2020-07-28,2021-01-01,0,157,2020-05-12,1
"4","30","Test Team 5",2020-07-28,2020-08-15,1,18,2020-08-07,0
"4","30","Test Team 5",2020-08-01,2021-01-01,0,153,2021-01-01,0
"4","30","Test Team 5",2020-07-31,2020-08-13,1,13,2020-08-01,0
"4","30","Test Team 5",2020-07-31,2021-01-01,0,154,2021-01-01,0
"5","30","Test Team 5",2020-07-28,2021-01-01,0,157,2021-01-01,0
"5","30","Test Team 5",2020-07-27,2020-08-23,1,27,2020-08-13,0
"5","30","Test Team 5",2020-07-30,2021-01-01,0,155,2020-08-21,0
"5","30","Test Team 5",2020-07-29,2021-01-01,0,156,2019-07-29,1
"5","30","Test Team 5",2020-08-01,2021-01-01,0,153,2021-01-01,0
"5","30","Test Team 5",2020-08-01,2021-01-01,0,153,2020-07-17,1
"5","30","Test Team 5",2020-07-31,2021-01-01,0,154,2020-11-07,0
"5","30","Test Team 5",2020-07-29,2021-01-01,0,156,2020-05-07,1
"5","30","Test Team 5",2020-07-29,2020-08-15,1,17,2019-06-19,1
"6","30","Test Team 5",2020-07-28,2021-01-01,0,157,2021-01-01,0
"6","30","Test Team 5",2020-07-26,2021-01-01,0,159,2019-08-11,1
"6","30","Test Team 5",2020-07-30,2021-01-01,0,155,2019-05-05,1
"6","30","Test Team 5",2020-07-28,2021-01-01,0,157,2021-01-01,0
"6","30","Test Team 5",2020-07-26,2021-01-01,0,159,2019-01-06,1
"6","30","Test Team 5",2020-07-27,2021-01-01,0,158,2020-03-09,1
"6","30","Test Team 5",2020-07-31,2021-01-01,0,154,2020-04-05,1
"6","30","Test Team 5",2020-07-31,2021-01-01,0,154,2020-03-26,1
"6","30","Test Team 5",2020-07-27,2021-01-01,0,158,2020-08-21,0
"6","30","Test Team 5",2020-07-26,2021-01-01,0,159,2020-11-07,0
"6","30","Test Team 5",2020-07-26,2020-10-17,1,83,2020-09-27,0
"7","30","Test Team 5",2020-07-31,2021-01-01,0,154,2021-01-01,0
"7","30","Test Team 5",2020-07-31,2020-09-19,1,50,2020-08-06,0
"7","30","Test Team 5",2020-07-29,2021-01-01,0,156,2019-07-11,1
"7","30","Test Team 5",2020-07-30,2021-01-01,0,155,2019-08-27,1
"7","30","Test Team 5",2020-07-27,2021-01-01,0,158,2021-01-01,0
"7","30","Test Team 5",2020-07-30,2021-01-01,0,155,2020-02-12,1
"7","30","Test Team 5",2020-08-01,2021-01-01,0,153,2021-01-01,0
"7","30","Test Team 5",2020-08-01,2020-08-30,1,29,2020-08-12,0
"7","30","Test Team 5",2020-07-31,2021-01-01,0,154,2020-07-16,1
"7","30","Test Team 5",2020-07-30,2021-01-01,0,155,2021-01-01,0
"7","30","Test Team 5",2020-07-27,2021-01-01,0,158,2021-01-01,0
"8","30","Test Team 5",2020-07-26,2020-08-04,1,9,2019-05-15,1
"8","30","Test Team 5",2020-07-28,2021-01-01,0,157,2019-10-20,1
"8","30","Test Team 5",2020-07-29,2021-01-01,0,156,2021-01-01,0
"8","30","Test Team 5",2020-07-27,2021-01-01,0,158,2020-06-28,1
"8","30","Test Team 5",2020-07-26,2021-01-01,0,159,2021-01-01,0
"8","30","Test Team 5",2020-07-27,2020-09-07,1,42,2019-09-11,1
"8","30","Test Team 5",2020-07-29,2021-01-01,0,156,2020-08-18,0
"8","30","Test Team 5",2020-07-28,2021-01-01,0,157,2020-05-11,1
"8","30","Test Team 5",2020-07-27,2021-01-01,0,158,2020-04-05,1
"8","30","Test Team 5",2020-07-27,2020-08-09,1,13,2020-07-28,0
"8","30","Test Team 5",2020-07-30,2021-01-01,0,155,2019-03-12,1
"8","30","Test Team 5",2020-07-30,2021-01-01,0,155,2021-01-01,0
"8","30","Test Team 5",2020-07-30,2021-01-01,0,155,2021-01-01,0
"8","30","Test Team 5",2020-07-27,2021-01-01,0,158,2019-02-18,1
"8","30","Test Team 5",2020-07-26,2020-08-06,1,11,2019-12-28,1
"1","31","Test Team 5",2020-08-02,2021-01-01,0,152,2020-02-25,1
"1","31","Test Team 5",2020-08-05,2021-01-01,0,149,2020-02-10,1
"1","31","Test Team 5",2020-08-08,2021-01-01,0,146,2020-04-04,1
"1","31","Test Team 5",2020-08-07,2021-01-01,0,147,2021-01-01,0
"2","31","Test Team 5",2020-08-04,2020-08-04,1,0,2020-08-04,0
"2","31","Test Team 5",2020-08-05,2020-08-21,1,16,2020-07-01,1
"2","31","Test Team 5",2020-08-07,2021-01-01,0,147,2019-09-29,1
"2","31","Test Team 5",2020-08-08,2021-01-01,0,146,2020-10-11,0
"2","31","Test Team 5",2020-08-07,2021-01-01,0,147,2020-07-28,1
"2","31","Test Team 5",2020-08-07,2021-01-01,0,147,2019-03-05,1
"2","31","Test Team 5",2020-08-04,2021-01-01,0,150,2019-11-10,1
"2","31","Test Team 5",2020-08-04,2021-01-01,0,150,2019-08-04,1
"2","31","Test Team 5",2020-08-05,2020-09-19,1,45,2020-04-22,1
"2","31","Test Team 5",2020-08-05,2021-01-01,0,149,2019-10-06,1
"2","31","Test Team 5",2020-08-07,2021-01-01,0,147,2019-10-19,1
"2","31","Test Team 5",2020-08-04,2021-01-01,0,150,2020-01-20,1
"2","31","Test Team 5",2020-08-06,2021-01-01,0,148,2019-12-06,1
"2","31","Test Team 5",2020-08-08,2021-01-01,0,146,2020-03-04,1
"2","31","Test Team 5",2020-08-03,2021-01-01,0,151,2021-01-01,0
"2","31","Test Team 5",2020-08-07,2021-01-01,0,147,2020-07-10,1
"2","31","Test Team 5",2020-08-08,2021-01-01,0,146,2020-05-20,1
"2","31","Test Team 5",2020-08-07,2021-01-01,0,147,2021-01-01,0
"2","31","Test Team 5",2020-08-03,2021-01-01,0,151,2019-08-28,1
"2","31","Test Team 5",2020-08-05,2021-01-01,0,149,2020-11-04,0
"3","31","Test Team 5",2020-08-04,2021-01-01,0,150,2020-09-06,0
"3","31","Test Team 5",2020-08-08,2021-01-01,0,146,2021-01-01,0
"3","31","Test Team 5",2020-08-04,2021-01-01,0,150,2021-01-01,0
"3","31","Test Team 5",2020-08-07,2021-01-01,0,147,2020-04-12,1
"3","31","Test Team 5",2020-08-02,2021-01-01,0,152,2020-06-10,1
"3","31","Test Team 5",2020-08-05,2020-09-03,1,29,2020-08-05,0
"4","31","Test Team 5",2020-08-03,2021-01-01,0,151,2021-01-01,0
"4","31","Test Team 5",2020-08-02,2021-01-01,0,152,2020-09-09,0
"4","31","Test Team 5",2020-08-08,2021-01-01,0,146,2020-08-26,0
"4","31","Test Team 5",2020-08-02,2021-01-01,0,152,2020-08-25,0
"5","31","Test Team 5",2020-08-08,2021-01-01,0,146,2019-02-22,1
"5","31","Test Team 5",2020-08-08,2021-01-01,0,146,2019-01-04,1
"5","31","Test Team 5",2020-08-04,2020-08-08,1,4,2019-02-18,1
"5","31","Test Team 5",2020-08-03,2021-01-01,0,151,2020-12-08,0
"5","31","Test Team 5",2020-08-02,2020-08-29,1,27,2020-08-16,0
"5","31","Test Team 5",2020-08-07,2021-01-01,0,147,2020-07-24,1
"5","31","Test Team 5",2020-08-02,2020-11-03,1,93,2019-11-03,1
"5","31","Test Team 5",2020-08-05,2021-01-01,0,149,2019-06-03,1
"5","31","Test Team 5",2020-08-04,2021-01-01,0,150,2020-12-09,0
"5","31","Test Team 5",2020-08-04,2021-01-01,0,150,2021-01-01,0
"5","31","Test Team 5",2020-08-07,2021-01-01,0,147,2020-02-15,1
"5","31","Test Team 5",2020-08-04,2021-01-01,0,150,2021-01-01,0
"5","31","Test Team 5",2020-08-03,2021-01-01,0,151,2021-01-01,0
"5","31","Test Team 5",2020-08-03,2020-08-19,1,16,2019-04-23,1
"6","31","Test Team 5",2020-08-08,2021-01-01,0,146,2020-09-28,0
"6","31","Test Team 5",2020-08-02,2021-01-01,0,152,2019-07-22,1
"6","31","Test Team 5",2020-08-05,2021-01-01,0,149,2019-04-19,1
