"team","group","first.seen","last.seen"
"1","Test Team 6",2020-07-20,2020-08-11
"1","Test Team 6",2020-07-21,2021-01-01
"1","Test Team 6",2020-07-21,2020-08-06
"1","Test Team 6",2020-07-20,2021-01-01
"1","Test Team 6",2020-07-21,2021-01-01
"1","Test Team 6",2020-07-20,2020-08-04
"1","Test Team 6",2020-07-21,2020-11-08
"1","Test Team 6",2020-07-21,2020-10-20
"1","Test Team 6",2020-07-19,2021-01-01
"1","Test Team 6",2020-07-21,2020-12-15
"1","Test Team 6",2020-07-21,2020-09-07
"1","Test Team 6",2020-07-21,2020-11-10
"1","Test Team 6",2020-07-21,2020-11-17
"1","Test Team 6",2020-07-20,2021-01-01
"1","Test Team 6",2020-07-21,2021-01-01
"1","Test Team 6",2020-07-21,2021-01-01
"1","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2020-08-13
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-20,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-20,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2020-10-19
"2","Test Team 6",2020-07-20,2020-12-22
"2","Test Team 6",2020-07-21,2020-10-20
"2","Test Team 6",2020-07-21,2020-10-27
"2","Test Team 6",2020-07-19,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"2","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-19,2021-01-01
"3","Test Team 6",2020-07-20,2021-01-01
"3","Test Team 6",2020-07-20,2021-01-01
"3","Test Team 6",2020-07-21,2020-10-20
"3","Test Team 6",2020-07-21,2020-09-15
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-19,2021-01-01
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-21,2020-10-06
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-19,2020-11-08
"3","Test Team 6",2020-07-20,2021-01-01
"3","Test Team 6",2020-07-19,2020-07-20
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-20,2021-01-01
"3","Test Team 6",2020-07-21,2020-08-11
"3","Test Team 6",2020-07-21,2020-09-08
"3","Test Team 6",2020-07-20,2021-01-01
"3","Test Team 6",2020-07-21,2020-07-21
"3","Test Team 6",2020-07-20,2021-01-01
"3","Test Team 6",2020-07-19,2021-01-01
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-20,2020-08-30
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-21,2020-11-08
"3","Test Team 6",2020-07-20,2020-07-21
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-21,2020-12-29
"3","Test Team 6",2020-07-20,2021-01-01
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-21,2020-10-18
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-20,2020-08-18
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-21,2020-12-01
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-19,2021-01-01
"3","Test Team 6",2020-07-21,2021-01-01
"3","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2020-11-16
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-19,2021-01-01
"4","Test Team 6",2020-07-21,2020-12-06
"4","Test Team 6",2020-07-21,2020-11-02
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-20,2021-01-01
"4","Test Team 6",2020-07-21,2020-07-28
"4","Test Team 6",2020-07-21,2020-11-10
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2020-11-29
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2020-10-28
"4","Test Team 6",2020-07-21,2020-08-11
"4","Test Team 6",2020-07-19,2020-07-28
"4","Test Team 6",2020-07-21,2020-08-18
"4","Test Team 6",2020-07-21,2021-01-01
"4","Test Team 6",2020-07-21,2020-12-01
"4","Test Team 6",2020-07-20,2021-01-01
"4","Test Team 6",2020-07-19,2021-01-01
"1","Test Team 6",2020-07-27,2020-11-09
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-27,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-28,2020-12-06
"1","Test Team 6",2020-07-28,2020-10-20
"1","Test Team 6",2020-07-27,2020-10-13
"1","Test Team 6",2020-07-28,2020-11-03
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-26,2020-07-28
"1","Test Team 6",2020-07-27,2020-09-28
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-27,2020-09-15
"1","Test Team 6",2020-07-28,2020-11-15
"1","Test Team 6",2020-07-28,2020-11-17
"1","Test Team 6",2020-07-26,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-28,2020-09-29
"1","Test Team 6",2020-07-26,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-27,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-27,2020-10-06
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-07-26,2021-01-01
"1","Test Team 6",2020-07-27,2021-01-01
"1","Test Team 6",2020-07-27,2020-10-20
"2","Test Team 6",2020-07-27,2020-11-02
"2","Test Team 6",2020-07-27,2021-01-01
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-28,2020-09-01
"2","Test Team 6",2020-07-28,2020-09-22
"2","Test Team 6",2020-07-28,2020-10-27
"2","Test Team 6",2020-07-28,2020-08-04
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-28,2020-07-28
"2","Test Team 6",2020-07-27,2021-01-01
"2","Test Team 6",2020-07-27,2020-08-11
"2","Test Team 6",2020-07-27,2021-01-01
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-26,2021-01-01
"2","Test Team 6",2020-07-28,2020-11-23
"2","Test Team 6",2020-07-28,2020-08-30
"2","Test Team 6",2020-07-28,2020-07-28
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-26,2020-07-28
"2","Test Team 6",2020-07-27,2020-09-29
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-28,2020-08-11
"2","Test Team 6",2020-07-28,2021-01-01
"2","Test Team 6",2020-07-26,2021-01-01
"2","Test Team 6",2020-07-27,2020-07-27
"2","Test Team 6",2020-07-28,2020-08-04
"2","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2020-12-28
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2020-08-12
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2020-11-09
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-27,2021-01-01
"3","Test Team 6",2020-07-28,2020-09-08
"3","Test Team 6",2020-07-27,2020-08-10
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-28,2021-01-01
"3","Test Team 6",2020-07-26,2020-08-10
"3","Test Team 6",2020-07-26,2021-01-01
"4","Test Team 6",2020-07-26,2021-01-01
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-26,2021-01-01
"4","Test Team 6",2020-07-27,2021-01-01
"4","Test Team 6",2020-07-26,2021-01-01
"4","Test Team 6",2020-07-27,2020-12-22
"4","Test Team 6",2020-07-28,2020-08-11
"4","Test Team 6",2020-07-27,2021-01-01
"4","Test Team 6",2020-07-28,2020-12-07
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-26,2020-08-18
"4","Test Team 6",2020-07-28,2020-11-10
"4","Test Team 6",2020-07-27,2021-01-01
"4","Test Team 6",2020-07-26,2021-01-01
"4","Test Team 6",2020-07-27,2021-01-01
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-27,2021-01-01
"4","Test Team 6",2020-07-28,2020-09-29
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-26,2021-01-01
"4","Test Team 6",2020-07-28,2020-07-28
"4","Test Team 6",2020-07-28,2020-12-08
"4","Test Team 6",2020-07-28,2021-01-01
"4","Test Team 6",2020-07-26,2021-01-01
"4","Test Team 6",2020-07-28,2020-08-11
"4","Test Team 6",2020-07-26,2020-07-28
"4","Test Team 6",2020-07-28,2021-01-01
"1","Test Team 6",2020-08-04,2020-09-08
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2020-08-30
"1","Test Team 6",2020-08-04,2020-11-10
"1","Test Team 6",2020-08-04,2020-08-30
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2020-09-14
"1","Test Team 6",2020-08-03,2021-01-01
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2020-08-09
"1","Test Team 6",2020-08-02,2021-01-01
"1","Test Team 6",2020-08-04,2020-09-28
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2020-08-04
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-02,2020-09-08
"1","Test Team 6",2020-08-04,2020-12-08
"1","Test Team 6",2020-08-04,2020-08-06
"1","Test Team 6",2020-08-04,2020-09-08
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2020-12-13
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2020-09-08
"1","Test Team 6",2020-08-02,2020-11-10
"1","Test Team 6",2020-08-03,2021-01-01
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-02,2021-01-01
"1","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2020-09-21
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2020-10-27
"2","Test Team 6",2020-08-04,2020-11-08
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-03,2020-10-27
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-02,2021-01-01
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-03,2021-01-01
"2","Test Team 6",2020-08-04,2020-10-27
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-04,2020-08-25
"2","Test Team 6",2020-08-04,2020-08-04
"2","Test Team 6",2020-08-04,2021-01-01
"2","Test Team 6",2020-08-02,2021-01-01
"3","Test Team 6",2020-08-04,2021-01-01
"3","Test Team 6",2020-08-04,2021-01-01
"3","Test Team 6",2020-08-04,2021-01-01
"3","Test Team 6",2020-08-02,2021-01-01
"3","Test Team 6",2020-08-04,2021-01-01
"3","Test Team 6",2020-08-04,2021-01-01
"3","Test Team 6",2020-08-03,2021-01-01
"3","Test Team 6",2020-08-04,2021-01-01
"3","Test Team 6",2020-08-04,2020-09-08
"3","Test Team 6",2020-08-04,2020-08-25
"3","Test Team 6",2020-08-02,2021-01-01
"3","Test Team 6",2020-08-04,2020-08-11
"3","Test Team 6",2020-08-04,2020-12-15
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-03,2021-01-01
"4","Test Team 6",2020-08-04,2020-08-18
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-03,2021-01-01
"4","Test Team 6",2020-08-02,2021-01-01
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-02,2021-01-01
"4","Test Team 6",2020-08-02,2021-01-01
"4","Test Team 6",2020-08-03,2021-01-01
"4","Test Team 6",2020-08-04,2020-10-20
"4","Test Team 6",2020-08-02,2020-08-18
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2020-08-17
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2020-08-17
"4","Test Team 6",2020-08-03,2021-01-01
"4","Test Team 6",2020-08-04,2020-12-01
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2020-12-22
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2020-10-20
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2020-09-29
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2021-01-01
"4","Test Team 6",2020-08-04,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-09,2020-10-20
"1","Test Team 6",2020-08-10,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2020-09-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-10,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2020-10-12
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2020-11-08
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-10,2021-01-01
"1","Test Team 6",2020-08-11,2020-10-20
"1","Test Team 6",2020-08-11,2020-08-20
"1","Test Team 6",2020-08-11,2020-10-06
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2020-10-20
"1","Test Team 6",2020-08-10,2020-09-15
"1","Test Team 6",2020-08-11,2020-09-15
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2021-01-01
"1","Test Team 6",2020-08-11,2020-10-13
"2","Test Team 6",2020-08-09,2021-01-01
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-10,2021-01-01
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-09,2020-10-13
"2","Test Team 6",2020-08-09,2020-12-21
"2","Test Team 6",2020-08-09,2020-12-22
"2","Test Team 6",2020-08-09,2021-01-01
"2","Test Team 6",2020-08-10,2020-11-17
"2","Test Team 6",2020-08-11,2020-11-24
"2","Test Team 6",2020-08-10,2021-01-01
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-09,2021-01-01
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-09,2020-09-22
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-11,2020-11-24
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-11,2020-09-29
"2","Test Team 6",2020-08-11,2021-01-01
"2","Test Team 6",2020-08-11,2020-10-27
"2","Test Team 6",2020-08-09,2021-01-01
"2","Test Team 6",2020-08-10,2021-01-01
"2","Test Team 6",2020-08-10,2020-11-10
"2","Test Team 6",2020-08-09,2021-01-01
"3","Test Team 6",2020-08-09,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-09,2021-01-01
"3","Test Team 6",2020-08-09,2020-11-17
"3","Test Team 6",2020-08-10,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2020-10-20
"3","Test Team 6",2020-08-11,2020-11-24
"3","Test Team 6",2020-08-09,2020-12-21
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2020-08-11
"3","Test Team 6",2020-08-10,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-09,2020-08-18
"3","Test Team 6",2020-08-10,2020-12-08
"3","Test Team 6",2020-08-09,2020-12-01
"3","Test Team 6",2020-08-11,2020-12-15
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-10,2020-08-18
"3","Test Team 6",2020-08-10,2021-01-01
"3","Test Team 6",2020-08-10,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-10,2021-01-01
"3","Test Team 6",2020-08-09,2021-01-01
"3","Test Team 6",2020-08-11,2020-12-09
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2020-09-08
"3","Test Team 6",2020-08-10,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2020-12-06
"3","Test Team 6",2020-08-11,2021-01-01
"3","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-09,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-09,2021-01-01
"4","Test Team 6",2020-08-09,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-09,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-10,2021-01-01
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-11,2020-08-18
"4","Test Team 6",2020-08-11,2021-01-01
"4","Test Team 6",2020-08-11,2020-12-29
"4","Test Team 6",2020-08-09,2020-11-17
"1","Test Team 6",2020-08-16,2021-01-01
"1","Test Team 6",2020-08-18,2020-08-19
"1","Test Team 6",2020-08-16,2021-01-01
"1","Test Team 6",2020-08-18,2021-01-01
"1","Test Team 6",2020-08-18,2021-01-01
"1","Test Team 6",2020-08-18,2020-10-06
"1","Test Team 6",2020-08-16,2021-01-01
"1","Test Team 6",2020-08-18,2020-11-10
"1","Test Team 6",2020-08-18,2021-01-01
"1","Test Team 6",2020-08-18,2021-01-01
"1","Test Team 6",2020-08-18,2020-09-14
"1","Test Team 6",2020-08-18,2020-10-13
"1","Test Team 6",2020-08-18,2021-01-01
"1","Test Team 6",2020-08-17,2021-01-01
"1","Test Team 6",2020-08-16,2021-01-01
"1","Test Team 6",2020-08-18,2021-01-01
"1","Test Team 6",2020-08-18,2021-01-01
"1","Test Team 6",2020-08-18,2020-08-31
"1","Test Team 6",2020-08-18,2021-01-01
"2","Test Team 6",2020-08-18,2020-10-13
"2","Test Team 6",2020-08-18,2021-01-01
"2","Test Team 6",2020-08-16,2021-01-01
"2","Test Team 6",2020-08-18,2020-11-03
"2","Test Team 6",2020-08-18,2020-08-20
"2","Test Team 6",2020-08-18,2020-09-20
"2","Test Team 6",2020-08-18,2020-10-20
"2","Test Team 6",2020-08-18,2020-12-21
"2","Test Team 6",2020-08-18,2020-11-24
"2","Test Team 6",2020-08-18,2021-01-01
"2","Test Team 6",2020-08-18,2020-12-01
"2","Test Team 6",2020-08-16,2021-01-01
"2","Test Team 6",2020-08-18,2021-01-01
"2","Test Team 6",2020-08-18,2020-11-01
"2","Test Team 6",2020-08-18,2020-11-24
"2","Test Team 6",2020-08-16,2020-12-15
"2","Test Team 6",2020-08-16,2021-01-01
"2","Test Team 6",2020-08-18,2021-01-01
"2","Test Team 6",2020-08-17,2020-12-01
"2","Test Team 6",2020-08-18,2021-01-01
"2","Test Team 6",2020-08-18,2020-11-10
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-17,2021-01-01
"3","Test Team 6",2020-08-18,2020-12-22
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-16,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-16,2021-01-01
"3","Test Team 6",2020-08-18,2020-10-04
"3","Test Team 6",2020-08-16,2020-09-14
"3","Test Team 6",2020-08-16,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2020-09-15
"3","Test Team 6",2020-08-17,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2020-12-08
"3","Test Team 6",2020-08-18,2020-10-06
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2020-09-15
"3","Test Team 6",2020-08-18,2020-11-10
"3","Test Team 6",2020-08-18,2021-01-01
"3","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-16,2020-11-16
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2020-12-06
"4","Test Team 6",2020-08-17,2020-12-22
"4","Test Team 6",2020-08-16,2021-01-01
"4","Test Team 6",2020-08-16,2020-08-20
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2020-09-01
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2020-08-20
"4","Test Team 6",2020-08-17,2020-10-06
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2020-12-15
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-17,2020-10-04
"4","Test Team 6",2020-08-18,2020-09-29
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-18,2021-01-01
"4","Test Team 6",2020-08-16,2021-01-01
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2020-09-01
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2020-09-01
"1","Test Team 6",2020-08-24,2021-01-01
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-23,2020-08-31
"1","Test Team 6",2020-08-25,2020-10-04
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2020-10-20
"1","Test Team 6",2020-08-25,2020-10-04
"1","Test Team 6",2020-08-25,2020-10-06
"1","Test Team 6",2020-08-24,2021-01-01
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2020-09-29
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2021-01-01
"1","Test Team 6",2020-08-25,2021-01-01
"2","Test Team 6",2020-08-23,2021-01-01
"2","Test Team 6",2020-08-25,2021-01-01
"2","Test Team 6",2020-08-25,2020-11-10
"2","Test Team 6",2020-08-25,2021-01-01
"2","Test Team 6",2020-08-23,2020-09-01
"2","Test Team 6",2020-08-25,2021-01-01
"2","Test Team 6",2020-08-25,2021-01-01
"2","Test Team 6",2020-08-25,2020-12-28
"2","Test Team 6",2020-08-25,2021-01-01
